Epoch, Val_fscore, Val_acc, Train_loss, Val_loss
86, 0.776347362518, 0.86032, 0.425685395479, 0.383841499567
87, 0.749757535475, 0.84752, 0.429664370656, 0.39256441021
88, 0.793390565545, 0.85824, 0.428370626211, 0.38428648591
89, 0.766039388412, 0.85696, 0.431774511933, 0.392606388092
90, 0.762524301509, 0.85024, 0.412123602152, 0.387065817356
91, 0.744857365632, 0.84544, 0.428403438807, 0.414140869141
92, 0.797301373299, 0.85984, 0.418209493876, 0.386049507856
93, 0.770491366665, 0.85488, 0.429757780313, 0.38432022953
94, 0.772173081247, 0.85808, 0.41407154429, 0.382810104847
95, 0.78667979243, 0.85296, 0.412027269602, 0.404120688677
96, 0.751543760874, 0.85424, 0.423270349264, 0.397789437532
97, 0.768561647349, 0.8544, 0.4240231601, 0.381514982939
98, 0.808728002016, 0.86304, 0.421972471118, 0.371321077824
